country,hap_score,sunshine,temperature,GDP,population
Finland,1.0,0.22294999370197777,0.22290682928145455,0.012841151787444662,0.003660297604353764
Denmark,0.9688846883089915,0.25430014975297777,0.29940773319662156,0.016969063970698972,0.003874297986906006
Switzerland,0.9525353362056024,0.2542301717260781,0.33721904427835153,0.03587675427290836,0.005862977117761269
Iceland,0.9419664678282932,0.0,0.07222821834273217,0.0010107313943648144,0.0
Norway,0.938818694967891,0.019453891478075976,0.22986157955802614,0.017260840793628916,0.003553908871099551
Netherlands,0.9313594839186607,0.1410757022295001,0.3548494374139926,0.043590269742665055,0.012105122722357949
Sweden,0.9131595654314988,0.19124994751647992,0.25253163703084114,0.025805016083599874,0.00708013730339862
New Zealand,0.9028768830933303,0.2632363437880508,0.4240056933164237,0.010030317128378877,0.0033446484402394594
Austria,0.901846668295382,0.23428643405970542,0.3708386174145326,0.0206523303846469,0.006061694239981566
Luxembourg,0.8910298206013034,0.12889952554897768,0.34607673835028674,0.0034751191060328414,0.000187128131745935
Canada,0.8899996056125811,0.29441621997359513,0.19468803684016436,0.07850535799767375,0.026706175971809677
Australia,0.8882253616742769,0.6368140403913173,0.48547414108785875,0.06334786370122093,0.017955104318960257
United Kingdom,0.8771033157699203,0.0858630390057523,0.3087680895460636,0.13169143246752513,0.04739159809703743
Israel,0.8702545013320204,0.8330184322122857,0.661572812390383,0.019403899672946732,0.0062731247264997
Ireland,0.863596447126607,0.053323256497459996,0.2844081379347561,0.0203006052701738,0.0032747288357539597
Germany,0.8601815915882499,0.13330814124364956,0.35380622487250757,0.1835520898423701,0.05869600572841949
United States,0.8341981604803939,0.6300619383291427,0.5243412602407682,1.0,0.2347535279956346
Czech Republic,0.8287229659638659,0.14317504303648668,0.33249507568603065,0.011683508434601347,0.007324306493049198
Belgium,0.8196802712088178,0.09195112734601352,0.3656516733673311,0.024881079713573718,0.007924338579955802
United Arab Emirates,0.8058109854617175,0.9160263677205359,0.9636518172742232,0.017101931118575577,0.006751869772522636
Malta,0.8023770265621749,0.7251123147331741,0.625096462588705,0.0006732683354957172,0.00010553871798665534
France,0.7815826039317063,0.3525492995199511,0.45852551970303745,0.12551143500962408,0.047508299734459414
Mexico,0.7436567755244431,0.5327077297728515,0.696383353431868,0.05122900340451831,0.09114537897682222
Uruguay,0.7389065065963113,0.4846958055170678,0.48838131728771395,0.0025337366714304086,0.002202853911869406
Saudi Arabia,0.7324964318984413,0.801738254188185,0.9214021028394621,0.0333887361752723,0.024421033634459712
Spain,0.7314281011866215,0.6177100390477391,0.5510160854498566,0.06113564297445201,0.033317873335047925
Italy,0.7288527002137265,0.43771255825670735,0.5179808663794521,0.09011667697107939,0.04188616051215168
Singapore,0.7268876960429358,0.29197631943569735,0.9028372143223327,0.016201308428445128,0.0037710789102499993
Brazil,0.7266015100037955,0.38232431380183,0.7424929508108244,0.06892701405591292,0.1504313959699574
Slovenia,0.7242740883476695,0.27207456858546436,0.3458797657915327,0.0025318649196229693,0.0012306831558030367
El Salvador,0.7213933981652223,0.6843851030776337,0.8634683359866168,0.0011501250596300358,0.004338507700960026
Panama,0.7130947325505302,0.1748750892219844,0.8719395051401729,0.0025503556779095204,0.0027990988581927815
Slovakia,0.7084780049613759,0.2993659990762902,0.3794973152370412,0.004993765950258056,0.003610164426988803
Uzbekistan,0.7040901535185794,0.6285006507956503,0.5281400933595963,0.0028344705649033857,0.02400856213076961
Chile,0.6985386365565828,0.6360078935214345,0.3802222462067039,0.012046267287922107,0.013292385623705534
Lithuania,0.696058570391068,0.152832010748625,0.2691913332074145,0.0026730103395139087,0.0017215978115698335
Poland,0.6904879502586598,0.10244783138094644,0.31546689916623916,0.028449298372213543,0.026608247690768166
Colombia,0.6861192929855489,0.25413570138976377,0.7234374859465921,0.01292910144741902,0.035812951720063636
Cyprus,0.6852798384200869,0.8343200235126174,0.6787229162731709,0.0011488806484313725,0.0005961435683556853
Nicaragua,0.6811019415702362,0.6016290884662217,0.9219030787080753,0.0005765791450338049,0.004436591239168839
Romania,0.6785455529592528,0.33085611118108926,0.4550079598499767,0.011844645818207792,0.013392566197078178
Kazakhstan,0.6659925770499674,0.46374438426334147,0.22857788510833482,0.00813944540696708,0.013035914253122576
Estonia,0.6591056468889703,0.2766931183608348,0.23411267909662414,0.0014370392012517641,0.0006827175170158789
Philippines,0.6560914153675457,0.3258596800604611,0.8980819909518536,0.01722700265651638,0.07742626867431879
Hungary,0.6550230846557259,0.25234076499979013,0.37920590378025376,0.007410465518095342,0.006652440672197207
Thailand,0.6547177954461738,0.35605869756896336,0.9871482151048262,0.023916151927765035,0.04922397650556666
Argentina,0.6501201712182052,0.37506822857622724,0.47962316952360334,0.01855375341561272,0.031909459714210164
Honduras,0.6460185056237752,0.3916530209514215,0.7822104098648168,0.001103520173984672,0.006761942347102665
Latvia,0.6454080180131709,0.17970357307805362,0.2735328242627018,0.0015829424066520848,0.0010874991828350932
Ecuador,0.6406768526369988,0.24459419742200975,0.6148997598553726,0.004690004692505288,0.012248016031222725
Portugal,0.6379488069639405,0.6060097129501337,0.5035913763794825,0.01088169072165232,0.007040180914328727
South Korea,0.6306039428932283,0.3651383465591806,0.44985078654110744,0.0781460878087723,0.03648882019829731
Japan,0.6302987444921759,0.21278918419616252,0.5243559677758055,0.24136598559719025,0.08894999158772005
Peru,0.6161814794283064,0.40082714027795313,0.5655249453603512,0.009615737023969478,0.02311515709304077
Bolivia,0.6067762763794233,0.40450098669017936,0.42804565446156323,0.0017197015291867495,0.008015641137318756
Pakistan,0.5964362839576979,0.7493876922646293,0.7778052400097131,0.012507786669754953,0.15633891133556604
Paraguay,0.5962074080021141,0.6197254062224461,0.7319797091281939,0.001676629636611553,0.004796714137878371
