country,hap_score,sunshine,temperature,GDP,population
El Salvador,0.693133951137321,0.6843851030776337,0.8713822002708047,0.0012554997529265336,0.004345182447154969
Uzbekistan,0.6663858466722832,0.6285006507956503,0.49987731830993987,0.004696603582009568,0.022448299997364682
Slovakia,0.6647009267059816,0.2993659990762902,0.39717782843106736,0.004828474199540796,0.0036918291076241346
Japan,0.66301600673968,0.21278918419616252,0.5227878556713996,0.2436916570826881,0.09192279973402664
South Korea,0.6623841617523168,0.3651383465591806,0.4535420101552434,0.08034059676244827,0.036740166537324835
Ecuador,0.6604886267902275,0.24459419742200975,0.6675657650450795,0.005414570916209634,0.011512048583444793
Italy,0.6548020219039598,0.43771255825670735,0.5278636141515282,0.10063508441790132,0.043782884520851946
Bolivia,0.642586352148273,0.40450098669017936,0.49505443636072116,0.001779794311931428,0.0076395027481785385
Moldova,0.6423757371524854,0.3354746609564598,0.3939179622745967,0.0003950317741694803,0.001814905423693519
Paraguay,0.6400589721988207,0.6197254062224461,0.7810859681081355,0.001955867167592379,0.004608768751782515
Kazakhstan,0.6352148272957037,0.46374438426334147,0.2004956537357448,0.010080607311730898,0.012476713930484913
Slovenia,0.6337405223251896,0.27207456858546436,0.36321932162713805,0.0023330407215409956,0.0012560198209942185
Lithuania,0.6305812973883742,0.152832010748625,0.27162505537248616,0.002241401154293124,0.0018659228293165832
Nicaragua,0.6295282224094357,0.6016290884662217,0.929854649743552,0.0006698174369455679,0.004271326090139949
Peru,0.6286857624262848,0.40082714027795313,0.6360307927010888,0.010377621240129854,0.021847978518845183
Belarus,0.6263689974726201,0.20153671747071436,0.26734485737973585,0.0030658369160862574,0.006618389157167414
Poland,0.6217354675652909,0.10244783138094644,0.34238571768340764,0.026169396831325492,0.027295977069162185
Croatia,0.6149957877000845,0.3969853466011674,0.41596841719120337,0.002720863543731264,0.0028073266170153552
Libya,0.6139427127211458,0.7772179535625815,0.6768159376011993,0.0014969708283463596,0.004412737378948602
Russia,0.6059393428812133,0.27161796195994453,0.20370157910844658,0.07473178389053482,0.10421385539589001
Cyprus,0.6002527379949454,0.8343200235126174,0.6702594769254063,0.001058335423083504,0.000601779222235157
Algeria,0.5825610783487786,0.8175043036486548,0.6037178359947215,0.0090712096085504,0.02855844256749088
Estonia,0.5454928390901433,0.2766931183608348,0.25462430244104783,0.0012249761681619139,0.0007137159624498991
Indonesia,0.5391743892165123,0.5015954990133102,0.8635215976821544,0.04717210369884802,0.1870583419371443
Vietnam,0.5309604043807921,0.3343200235126172,0.8759553293526361,0.010566011036880632,0.06694042286608094
Turkey,0.5250631844987363,0.4225133308141247,0.5034458680953566,0.04736195351032184,0.056684989959092456
Nigeria,0.5115838247683235,0.5619851366670866,0.8690175655634872,0.02666240604883081,0.13106401877246257
Azerbaijan,0.4997893850042123,0.369651929294202,0.5173503442388208,0.002880487183351178,0.006754859629881625
Pakistan,0.4959983150800338,0.7493876922646293,0.7388715822653371,0.014805293915040643,0.1443218020791637
Montenegro,0.49557708508845844,0.484947726413906,0.46004782749494205,0.00019257717949736322,0.00021119089263776613
China,0.4846251053074979,0.2970847153993647,0.5031622871577686,0.6064896371455257,1.0
Zambia,0.4823083403538332,0.6879399868441313,0.7075844517194468,0.001135582437347518,0.011270914141624339
Romania,0.4812552653748947,0.33085611118108926,0.4281891080696246,0.009715473581735166,0.014124239785474347
Portugal,0.4766217354675654,0.6060097129501337,0.5155990284004306,0.010898989740071306,0.0072686109935398
Latvia,0.4757792754844145,0.17970357307805362,0.2821965531775184,0.0014646202075091186,0.0011936768122814306
Philippines,0.47051390058972214,0.3258596800604611,0.8872081432652998,0.01677318960274798,0.07378052752106147
Morocco,0.45787700084246,0.7677149375096223,0.6249926655251014,0.005518170650703815,0.024887326323581913
Macedonia,0.45661331086773377,0.4249065793340891,0.4306355753610014,0.0005222011081809713,0.001260872926004824
Mozambique,0.4490311710193767,0.6344207918713526,0.7835055609876701,0.0008449629847028275,0.01936253780669381
Albania,0.44650379106992416,0.5109795524205402,0.4935028869836918,0.0005947064328479358,0.0018483755383544133
Mongolia,0.4286015164279697,0.6161565268505691,0.0,0.0006074844422297227,0.001933716248272051
Greece,0.42502106149957886,0.6071293613805264,0.5608470277124455,0.01069561785527619,0.007604092841283383
Hungary,0.4130160067396799,0.25234076499979013,0.3949006699342963,0.006835795005788523,0.006895260429013686
Honduras,0.4104886267902276,0.3916530209514215,0.7756362852933816,0.0011127030923465103,0.006366004500296237
Tunisia,0.4001684919966302,0.7234118486795148,0.639432734914833,0.0024805311851040404,0.00786437584500976
Bangladesh,0.3906908171861837,0.3102825712726205,0.852383110865459,0.01066676738001843,0.1130280342709821
Iran,0.3890058972198821,0.691430490825881,0.5567512639845565,0.02107773905360218,0.05665802061302531
Ukraine,0.38795282224094363,0.2636772053575178,0.350020290180941,0.004961696132167973,0.03249168012346183
Iraq,0.3871103622577927,0.8035436872821936,0.7574474345213671,0.009114791189724913,0.02554600104382714
South Africa,0.3797388374052234,0.7618157898419898,0.6097287461101151,0.018980897687600872,0.03990894473174919
Ghana,0.377843302443134,0.43688681753929287,0.8755347448073036,0.002679376844846549,0.0199476664206999
Zimbabwe,0.372999157540017,0.7298988117731035,0.6590156709174522,0.0010649544539414245,0.009774223805203512
India,0.36352148272957047,0.49965150942604053,0.8561556689264541,0.1153127958780318,0.9494700012453886
Sudan,0.3603622577927549,0.936096065835328,1.0,0.002806595881914375,0.027960360258706667
Ethiopia,0.3523588879528222,0.6316286685980603,0.5483410201616321,0.0035118676050067596,0.07285430354994628
Mauritania,0.33635214827295706,0.8418356636016294,0.8538305218965988,0.0003084874811063642,0.0026933022080283136
Kenya,0.3327716933445661,0.7150459755636732,0.7646034434183905,0.0038151437968715575,0.03446648647741367
Djibouti,0.3222409435551811,0.8195826510475713,0.9452483128468201,0.0001036057757456053,0.0004227406033457712
Armenia,0.3182392586352148,0.48158878112272746,0.35510235343703583,0.0005490038649594657,0.0018808909794829748
Botswana,0.31444818871103625,0.8815411960644363,0.7451629417985336,0.0007148913658013039,0.001297472369169196
Georgia,0.3070766638584667,0.3018852080446741,0.3877923880020083,0.0007902951707447855,0.002460593829336057
Malawi,0.30602358887952824,0.6167023554603854,0.7226668195522095,0.00031980219377531095,0.011898617425770518
Cameroon,0.29759898904802023,0.35190200277112976,0.8280552734986492,0.0017364794890610705,0.016648840234576117
Bulgaria,0.2904380791912385,0.35730780534912054,0.32753726921038967,0.002754793359416604,0.00496341510890181
Egypt,0.2853833192923336,1.0,0.7554431881652262,0.018029946814305524,0.06677041341463175
Angola,0.25147430497051404,0.4253264474954866,0.7342062440904287,0.006341399006934177,0.019973165700006557
Mali,0.24347093513058135,0.7444962281843504,0.9186668320936023,0.0006889018943509563,0.012401301245395544
Uganda,0.22999157540016854,0.410211193685183,0.7377366459927791,0.0017461819379706498,0.027469249952838077
Senegal,0.2243049705139006,0.7639501196624261,0.7971926989389534,0.0009449641709178012,0.010327896759936978
Gabon,0.222620050547599,0.1650921610614268,0.8543680101334444,0.0007589951180704786,0.001172048418823412
Niger,0.21187868576242636,0.7866649871940212,0.9688019431991394,0.0005013297104956064,0.014259102463279891
Tanzania,0.19839932603201355,0.7183314439266074,0.7753479825752293,0.0025681806548510794,0.03707918872336144
Madagascar,0.1773378264532435,0.6455193069376215,0.6052986486202,0.0005912065895642868,0.017327118019616235
Central African Republic,0.1767059814658804,0.5120292228240332,0.8666594702963846,6.333500835966862e-05,0.003017229389025213
Chad,0.17438921651221567,0.8507368686232526,0.9647492818933203,0.0005707748801818141,0.009989028249518332
Guinea,0.17207245155855103,0.46731326363521847,0.8674119538279687,0.0004525482012419004,0.008047151970909553
Ivory Coast,0.17186183656276327,0.4174833102405847,0.8750305509806862,0.002482426644038362,0.01659648324149083
Burkina Faso,0.15754001684919974,0.7901918797497589,0.943435185861193,0.0006191233102421355,0.012888310876873548
Afghanistan,0.15501263689974734,0.7759583490783895,0.5535352467615962,0.0010195043085409856,0.024706101451561532
Benin,0.10551811288963774,0.5472701571706483,0.8798964618493084,0.0005947783072678195,0.007426553284554107
Burundi,0.013900589721988174,0.43935004408615713,0.6989725464445826,0.00014056867974460063,0.007125053320274627
Togo,0.0,0.526073812822774,0.8825485183912795,0.00019959299681218738,0.005068647387840511
Democratic Republic of the Congo,0.3018112889637743,0.3770416106142672,0.8371634492770111,0.0020494275726526774,0.055028712567614144
Republic of the Congo,0.24220724515585512,0.15605100222530136,0.8371634492770111,0.0006220468725110252,0.0032803060995045203
Somalia,0.46714406065711894,0.74568585296217,0.877437016904453,0.0002626980726449398,0.009761580361201274
Syria,0.03517270429654588,0.8035436889616663,0.61676888095397,0.0008746323701017062,0.012806249546652396
Jordan,0.49557708508845844,0.8035436889616663,0.6160140660671584,0.002086126870889486,0.006477396851883203
Yemen,0.26074136478517274,0.8035436889616663,0.8220076426348212,0.002297670642428764,0.01896811266084233
Myanmar,0.3091828138163439,0.3770416106142672,0.8997893467144016,0.003427206523870962,0.03794766038240793
Laos,0.4290227464195452,0.15605100222530136,0.8997893467144016,0.0007613678586619387,0.005454961070649622
Sri Lanka,0.30160067396798657,0.15605100222530136,0.9035813392146491,0.004389976860602353,0.014961035420211136
Malaysia,0.617312552653749,0.15605100222530136,0.8937788818184302,0.016494025018913342,0.021703161720351714
Venezuela,0.8363521482729571,0.6585212226560861,0.8757118798785456,0.026418737069135254,0.021566064222120825
Suriname,0.7224094355518115,0.6585212226560861,0.8729928787287686,0.00025143188944409524,0.00016550646588894022
Haiti,0.3536225779275485,0.6585212226560861,0.8371634492770111,0.000783671764865556,0.00751323358193397
Dominican Republic,0.4309182813816344,0.6585212226560861,0.8474424683788953,0.0,0.0072132326798145996
