country,hap_score,sunshine,temperature,GDP,population
Singapore,0.8007844482970081,0.29197631943569735,0.897451886171667,0.017541158676441796,0.0037745971764165127
Malta,0.7914945896358122,0.7251123147331741,0.6457295814807328,0.0006488730311683231,8.926250809888245e-05
Uruguay,0.7764244094747462,0.4846958055170678,0.5891044369149692,0.0032592263243061345,0.002215995368055343
Panama,0.7760115574929615,0.1748750892219844,0.8725704444604505,0.0031552862933625133,0.0026960674606460937
France,0.773947100706598,0.3525492995199511,0.45297969144193995,0.1324399803923874,0.04769394262337596
Thailand,0.7702311375543756,0.35605869756896336,0.9393714278390897,0.02332442932681318,0.04933578203038159
Spain,0.7658958964294762,0.6177100390477391,0.5627177877427668,0.0669699696427921,0.033133302518655726
Colombia,0.7563996117773859,0.25413570138976377,0.7371129684862461,0.01593163486296709,0.03479291648314931
Saudi Arabia,0.7537158770183453,0.801738254188185,0.8975439054442546,0.03520776126064406,0.0234676190847353
Slovakia,0.702931441026176,0.2993659990762902,0.38692051611910977,0.004841624646360622,0.0036506452312662567
Nicaragua,0.6973575455172024,0.6016290884662217,0.9003014392275799,0.0006777628917141614,0.004328079316177792
Ecuador,0.6843517237037822,0.24459419742200975,0.6424677094109935,0.005309221019160814,0.01177898884109398
El Salvador,0.6833194953106024,0.6843851030776337,0.8548765230503108,0.0012505324261625809,0.004330429818903114
Poland,0.6771263218289477,0.10244783138094644,0.3176569983087404,0.026914151052472027,0.02695908850069018
Uzbekistan,0.676713469847163,0.6285006507956503,0.49295712279991527,0.003149074074464248,0.022957125855988473
Italy,0.6752683894721965,0.43771255825670735,0.5237880376811546,0.10011082997886601,0.04312238245981937
Russia,0.6750618650425863,0.27161796195994453,0.19519005974679896,0.08052519415042322,0.1032712027381315
Japan,0.6661849568018929,0.21278918419616252,0.5126919762535443,0.25228666554315654,0.09058311452142159
Lithuania,0.6624689936496706,0.152832010748625,0.25337865159750395,0.002410141074647713,0.0017802518512447707
Algeria,0.6562758201680159,0.8175043036486548,0.6124615209430507,0.008676311199389938,0.029405121502579463
Latvia,0.6517340546135062,0.17970357307805362,0.2576123237866528,0.001528354439869467,0.0011454119419006734
South Korea,0.649256745845358,0.3651383465591806,0.44368554569220847,0.08306848525006373,0.03654957304095878
Moldova,0.649256745845358,0.3354746609564598,0.3740984112239153,0.0004671383755528803,0.0017277792599261995
Romania,0.6465730110863174,0.33085611118108926,0.40529500696257886,0.010804930312329465,0.013787310380123787
Bolivia,0.6461601591045306,0.40450098669017936,0.49853147257990116,0.0018916731005969376,0.007772529364448708
Kazakhstan,0.6453343567022433,0.46374438426334147,0.20391141814318547,0.0085078975184396,0.012676220362961751
Slovenia,0.6327414853093256,0.27207456858546436,0.36112163145750986,0.0024525263725813495,0.0012343456231934226
Peru,0.6238645770686322,0.40082714027795313,0.6146247300371087,0.010769713873140314,0.02228063025281122
Cyprus,0.604459057343949,0.8343200235126174,0.6870286559504959,0.0011426463864580812,0.0005991131275971228
Estonia,0.6023946989963054,0.2766931183608348,0.22490698516137633,0.0013466663158575537,0.0006977604530388038
Belarus,0.5937241183077866,0.20153671747071436,0.24583051788240348,0.0027727275878073167,0.006530392193665951
Libya,0.5846407840761989,0.7772179535625815,0.6717414755364007,0.0019108417159235877,0.004468407409392096
Turkey,0.5794797405490101,0.4225133308141247,0.5038772230985801,0.04392775898629779,0.05786567403477512
Paraguay,0.5780346601740436,0.6197254062224461,0.7752331060791188,0.0019678400186780684,0.004673537308159289
Philippines,0.5650288383606233,0.3258596800604611,0.8842798723456002,0.01678092173670948,0.07509968753573036
Hungary,0.5431461083065097,0.25234076499979013,0.3783568313924579,0.007296710129303646,0.006766070747481359
Croatia,0.5367465088339646,0.3969853466011674,0.41346802715737124,0.0028488609826305433,0.002708795708717048
China,0.5326175952612398,0.2970847153993647,0.5133897125694046,0.6299044342851753,1.0
Pakistan,0.5317918912976681,0.7493876922646293,0.7635291384624393,0.015557245684704464,0.1486976380922142
Indonesia,0.5303468109227016,0.5015954990133102,0.8611529882723082,0.05194223885292399,0.18934948529649862
Montenegro,0.5251857673955128,0.484947726413906,0.45075792896534383,0.0002202312184109135,0.0001998557747001945
Morocco,0.5247729154137261,0.7677149375096223,0.6458913272031991,0.005584870654082643,0.02524433980890506
Azerbaijan,0.5245664894228337,0.369651929294202,0.5232447606097012,0.0020634488365846625,0.006813401032014692
Greece,0.5231214090478672,0.6071293613805264,0.5681128472506094,0.010173246525293148,0.007458622268695774
Portugal,0.5165152851457119,0.6060097129501337,0.5221520194719451,0.011271386324904348,0.007133105938970318
Honduras,0.5136251243957769,0.3916530209514215,0.7659305173962813,0.0011479979260245424,0.0065089195883059735
Macedonia,0.5123864700117028,0.4249065793340891,0.4303691293705034,0.00055092005918691,0.0012401584787597943
Somalia,0.5074318524754063,0.7456858546416426,0.8750337522665381,0.0002593464974689458,0.01020564140713229
Vietnam,0.4915358699120531,0.3343200235126172,0.8639674772268245,0.011423299574176846,0.0675257258618916
Nigeria,0.4915358699120531,0.5619851366670866,0.8735255396937697,0.01919953508049238,0.13649525285850073
Mongolia,0.4669694050988989,0.6161565268505691,0.0,0.0005598129802753273,0.0019847011716550432
South Africa,0.44095785991077824,0.7618157898419898,0.5859883520492374,0.019491327997254414,0.04059567584869554
Tunisia,0.4360032423744818,0.7234118486795148,0.633519105219127,0.0021298896775107817,0.007944884042343149
Egypt,0.42155243862481284,1.0,0.7530781404191508,0.012034985258644763,0.0688452935069386
Bulgaria,0.4172171974999134,0.35730780534912054,0.3207841927584759,0.0030016065060997008,0.004823185026473781
Cameroon,0.41329480835679866,0.35190200277112976,0.834767022080057,0.0018195177230760635,0.01735307889350281
Iran,0.4126754319454017,0.691430490825881,0.5549467862352139,0.022760952818247443,0.05754862266701321
Albania,0.40276629531152663,0.5109795524205402,0.49224968413181575,0.0006385565616164312,0.0018125284589212934
Bangladesh,0.39533436900708196,0.3102825712726205,0.8534269985429618,0.012750209556205356,0.11415234825323475
Kenya,0.38398015199824037,0.7150459755636732,0.7682325214081059,0.004170158399449125,0.03573233096797728
Mozambique,0.38336087402556124,0.6344207918713526,0.7561877682227978,0.0006487597368867972,0.02027808789862907
Senegal,0.38026418884601804,0.7639501196624261,0.8032778698707039,0.0010467387563289515,0.010800387370872794
Zambia,0.37592894772111657,0.6879399868441313,0.6908946438743659,0.0012963000647972605,0.011827884455848231
Iraq,0.37241950899850446,0.8035436872821936,0.7604403942215623,0.009552386388721223,0.026656741923827377
Gabon,0.36581338509634914,0.1650921610614268,0.8634835167409026,0.0007362823105970617,0.001233216579519205
Ethiopia,0.3647811567031674,0.6316286685980603,0.5298409809745478,0.0041565977121307135,0.07597871179555483
Armenia,0.34744009376484764,0.48158878112272746,0.33546062839538965,0.0005621980879753507,0.0018636305803485078
India,0.334847222371932,0.49965150942604053,0.8602779442688032,0.13565002221539538,0.9587797179912536
Mauritania,0.3300990308265279,0.8418356636016294,0.8419174204120433,0.0003202434741837555,0.0028220231717587777
Georgia,0.3288603764424538,0.3018852080446741,0.3776744942463152,0.0008034913310384246,0.00242472445173324
Mali,0.30904210317470365,0.7444962281843504,0.9271945381209459,0.0007586042742458824,0.013016260951222162
Ivory Coast,0.30697764638834024,0.4174833102405847,0.8785296989747106,0.002612131634527063,0.017260953657915242
Sudan,0.2985135901294316,0.936096065835328,1.0,0.002084841206066075,0.02899263657201708
Ghana,0.2945912009863169,0.43688681753929287,0.8753187959577701,0.003063366223565989,0.020616555276287588
Ukraine,0.2896366818887383,0.2636772053575178,0.34752946666778606,0.005708079554143341,0.03187093640991048
Uganda,0.2865399967091951,0.410211193685183,0.7402801206110444,0.0015455459643898015,0.02924566127715472
Burkina Faso,0.2764244340844257,0.7901918797497589,0.9421060795621017,0.0006941927861541323,0.013503989908527404
Niger,0.27559863168213833,0.7866649871940212,0.9626283414743856,0.0005446794877707829,0.015229902234560829
Malawi,0.2636250874812587,0.6167023554603854,0.7144931680109374,0.0004299773881026493,0.012412884537517634
Chad,0.2566061115973166,0.8507368686232526,0.9596391391061814,0.0004840572086879373,0.01051197044198048
Zimbabwe,0.24401319098504204,0.7298988117731035,0.6316064399545513,0.0008721610635614518,0.00995306373451541
Angola,0.22749793044901176,0.4253264474954866,0.7421141226554044,0.006221489996386266,0.021114670575717708
Afghanistan,0.22729145523875827,0.7759583490783895,0.5846792625043207,0.0009319580380709302,0.025756459978124063
Botswana,0.2215111337388924,0.8815411960644363,0.6836505567632462,0.0007955865221793534,0.0013337014665245714
Benin,0.19900907649274072,0.5472701571706483,0.8854659094374195,0.0006222825129936658,0.007759877054594419
Madagascar,0.19632534173370011,0.6455193069376215,0.6108110664125271,0.0006465711324328102,0.01807265868866449
Guinea,0.1680429137683236,0.46731326363521847,0.8742312106490541,0.0005006504821089104,0.008399136424868878
Togo,0.16556560500017528,0.526073812822774,0.8848737256447837,0.0002995908393707578,0.005269163725374167
Tanzania,0.1354252446780476,0.7183314439266074,0.77518596707075,0.002700783173372559,0.03891256545372798
Burundi,0.0437654601082272,0.43935004408615713,0.7026883818401087,0.00011295639706273716,0.007510440071995161
Central African Republic,0.0,0.5120292228240332,0.8730212112279806,7.837367693039198e-05,0.0030465717620445894
Democratic Republic of the Congo,0.3259702495554392,0.3770416106142672,0.835981872547021,0.001912605121740251,0.05437543825664194
Republic of the Congo,0.2675474596929142,0.15605100222530136,0.835981872547021,0.0005805182140626538,0.0032328854602386064
Somalia,0.48802639811403303,0.74568585296217,0.8757178686156277,0.0002451600075633188,0.009638279050881184
Syria,0.06461600232591078,0.8035436889616663,0.6185291308023508,0.0008162407752380898,0.012647302230377064
Jordan,0.5158959268470396,0.8035436889616663,0.6177843911842386,0.0019468543270835465,0.00639254570406046
Yemen,0.285714263607763,0.8035436889616663,0.8210283656036663,0.0021442751612311905,0.01873702423632661
Myanmar,0.33319568293066315,0.3770416106142672,0.8977718395394034,0.0031984017577810163,0.03749436552760297
Laos,0.45066058551644644,0.15605100222530136,0.8977718395394034,0.00071053794993126,0.005382080271566525
Sri Lanka,0.3257638086018613,0.15605100222530136,0.9015132165258156,0.004096896294335254,0.014776860565112149
Malaysia,0.6352187980150231,0.15605100222530136,0.8918416023256017,0.015392862451076133,0.021440052222568323
Venezuela,0.8499173897359628,0.6585212226560861,0.874015758717806,0.02465498781346803,0.021304559817679505
Suriname,0.7382328338503586,0.6585212226560861,0.8713330507939008,0.00023464596940948009,0.00015455289727221328
Haiti,0.3767547241355844,0.6585212226560861,0.835981872547021,0.0007313528183408995,0.007416255191380066
Dominican Republic,0.4525185540986467,0.6585212226560861,0.8461236873075115,0.0,0.007119766603174676
